1	i liked the film .  some of the action scenes were very interesting ,  tense and well done .  i especially liked the opening scene which had a semi truck in it .  a very tense action scene that seemed well done .   some of the transitional scenes were filmed in interesting ways such as time lapse photography ,  unusual colors ,  or interesting angles .  also the film is funny is several parts .  i also liked how the evil guy was portrayed too .  i'd give the film an 8 out of 10 .
1	when i first read armistead maupins story i was taken in by the human drama displayed by gabriel no one and those he cares about and loves .  that being said ,  we have now been given the film version of an excellent story and are expected to see past the gloss of hollywood .  .  .   writer armistead maupin and director patrick stettner have truly succeeded !    with just the right amount of restraint robin williams captures the fragile essence of gabriel and lets us see his struggle with issues of trust both in his personnel life ( jess )  and the world around him ( donna )  .   as we are introduced to the players in this drama we are reminded that nothing is ever as it seems and that the smallest event can change our lives irrevocably .  the request to review a book written by a young man turns into a life changing event that helps gabriel find the strength within himself to carry on and move forward .   it's to bad that most people will avoid this film .  i only say that because the average american will probably think  " robin williams in a serious role ?  that didn't work before !  "  please give this movie a chance !  robin williams touches the darkness we all must find and go through in ourselves to be better people .  like his movie one hour photo he has stepped up as an actor and made another quality piece of art .   oh and before i forget ,  i believe bobby cannavale as jess steals every scene he is in .  he has the 1940's leading man looks and screen presence .  it's this hacks opinion he could carry his own movie right now !  !   s~
1	there are many illnesses born in the mind of man which have been given life in modern times .  constant vigilance or accrued information in the realm of pyschosis ,  have kept psychologists ,  counselors and psychiatrists busy with enough work to last them decades .  occasionally ,  some of these mental phenomenon are discover by those with no knowledge of their remedy or even of their existence .  that is the premise of the film entitled  "  the night listner .  "  it tells the story of a popular radio host called gabriel noon  ( robin williams )  who spends his evenings enthralling his audiences with vivid stories about gay lifestyles .  perhaps its because his show is losing it's authentic veneer which causes noon to admit he is no longer himself .  feeling abandoned by both his lover jess  ( bobby cannavale )  and his and best friend  ( joe morton )  ,  he seeks shelter in his deepening despair and isolation .  it is here ,  a mysterious voice in the night asks him for help .  noon needs to feel useful and reaches out to the desperate voice which belongs to a 14 year old boy called peter  ( rory culkin )  .  in reading the boy's harrowing manuscript which depicts the early life and sexual abuse at the hands of his brutal parents ,  noon is captivated and wants to help .  however ,  things are not what they seem and noon soon finds himself en-wrapped in an elusive and bizarre tale torn right out of a medical nightmare .  this movie is pure robin williams and were it not for toni collette who plays donna d .  logand ,  sandra oh as anna and john cullum as pop ,  this might be comical .  instead ,  this may prove to be one of william's more serious performances .  ***
1	i enjoyed the night listener very much .  it's one of the better movies of the summer .   robin williams gives one of his best performances .  in fact ,  the entire cast was very good .  all played just the right notes for their characters - not too much and not too little .  sandra oh adds a wonderful comic touch .  toni collette is great as the mom ,  and never goes over the top .  everyone is very believable .   it's a short movie ,  just under an hour and a half .  i noticed the general release version is nine minutes shorter than the sundance version .  i wonder if some of the more disturbing images were cut from the movie .   the director told a story and did it in straightforward fashion ,  which is a refreshing change from many directors these days who seem to think their job is to impress the audience rather than tell a story and tell it well .   do not be sucker punched by the previews and ads .  it is not a hitchcockian thriller .  see the night listener because you want to see a good story told well .  if you go expecting hitchcock you will be disappointed .   my only complaint with the movie was the ending .  the director could have left a little more to the audience's imagination ,  but this is a minor quibble .
1	the night listener is probably not one of william's best roles ,  but he makes a very interesting character in a somewhat odd but very different movie .  i can guarantee you that you have never seen this kind of movie before .  some people maybe won't like the slow pacing of this movie ,  but i think it's the great plus of the movie .  it is definitely one of the top movies that have come out the year 2006 .  it has a intriguing performance in a movie with a great content ,  dramatic feeling .  this is no americanized movie .  neither is it a predictable movie .  you just feel that it is a movie that has secrets which you have a hard time to determine what the outcome of it may be .  this is no excellent movie that has everything ,  but hell ,  it's a damn good and very original movie .
1	like one of the previous commenters said ,  this had the foundations of a great movie but something happened on the way to delivery .  such a waste because collette's performance was eerie and williams was believable .  i just kept waiting for it to get better .  i don't think it was bad editing or needed another director ,  it could have just been the film .  it came across as a canadian movie ,  something like the first few seasons of x-files .  not cheap ,  just hokey .  also ,  it needed a little more suspense .  something that makes you jump off your seat .  the movie reached that moment then faded away ;  kind of like a false climax .  i can see how being too suspenseful would have taken away from the  " reality "  of the story but i thought that part was reached when gabriel was in the hospital looking for the boy .  this movie needs to have a director's cut that tries to fix these problems .
1	the night listener held my attention ,  with robin williams shining as a new york city radio host who becomes enamored with his friendship with a 14 year old boy  ( rory culkin )  who is very ill .  williams has never met the boy in person ,  as they have only been in contact by talking on the telephone .  however ,  williams' ex-boyfriend  ( nice job from bobby cannavale )  raises doubt about the boy ,  which prompts williams to arrange a meeting with him in person .  what follows makes a permanent impact on williams in a way he does not expect .  i will leave it at that .  toni collette also stars .   i enjoyed this film ,  with toni collette giving a memorable portrayal of culkin's adoptive mother .  sandra oh also starred as williams' friend .  the night listener is inspired by actual events ,  and it has a somber ,  almost creepy silence throughout .  at times it is predictable ,  no thanks to some of the reviews i read before seeing the movie and just due to logic ,  but i liked it anyway .  i enjoy williams in roles like this ,  more so than his comedic characters so that was an added bonus for me .  recommended .  8/10
1	popular radio storyteller gabriel no one ( robin williams , scraggy and speaking in hushed , hypnotic tones )  becomes acquainted and friends with a fourteen-year-old boy from wisconsin named pete logand ( rory culkin )  , who has written a book detailing sexual abuse from his parents .  to boot , pete has aids and this compels gabriel further still , since his partner jess ( bobby cannavale , good ) happens to be a survivor of hiv himself .    he also acquaints himself with pete's guardian , a woman named donna ( toni collette , brilliant !  ) and when gabriel decides he wants to meet and talk to the two of them in person and goes to wisconsin , he discovers some secrets he was ( naturally ) not prepared to find .   based on real events that happened to armistead maupin ( who co-wrote the screenplay with terry anderson ) and directed by patrick stetner , this film moves a lot faster ( 90 min .  , maybe a few minutes longer ) than one might think a movie of this genre would run .  that's good in that it keeps the action and storyline lean and clear .  it's bad in that it leaves various holes in the plot and doesn't sew-up any of the plot openings or back-story .  i'd rather not go into any great detail except to say that , if you are not familiar with mr . maupin's works or his personal story , you feel a little bit out of the loop here .  still , the performances by williams (  i would've loved to heard more of his narration , personally )  , collette , cannavale , culkin and much of the supporting cast ( the waitress at the restaurant collete's donna frequents does a great job with what small part she has !  ) are top-notch and the mood established here--namely , the chilly , lonely dark exteriors of wisconsin and new york--give a terrific framing for this story .  it may have ends that don't tie together particularly well , but it's still a compelling enough story to stick with .
1	if there is one thing to recommend about this film is that it is intriguing .  the premise certainly draws the audience in because it is a mystery ,  and throughout the film there are hints that there is something dark lurking about .  however ,  there is not much tension ,  and williams' mild mannered portrayal doesn't do much to makes us relate to his obsession with the boy .   collete fares much better as the woman whose true nature and intentions are not very clear .  the production felt rushed and holes are apparent .  it certainly feels like a preview for a much more complete and better effort .  the book is probably better .   one thing is certain :  taupin must have written something truly good to have inspired at least one commendable effort .
1	i absolutely loved this film !  i do not at all relate to all the other comments i have read about it .  i was completely enthralled through every second !    i found the story gripping ,  the acting intense ,  and the direction spot-on .  i would literally jump every time the phone would ring close to the end of the movie .  even though there was nothing  " scary "  about the story itself ,  i was soundly on edge through the whole movie - and for the rest of my evening .    i found that there were so many perfect choices made .  .  . the casting ,  the script ,  the little bits of humor sprinkled in it .  there were so many points where the film could've gone for the cheap thrill ,  but it never did ,  and that for me put this movie above so many of the mediocre thrillers that have come out lately .  .  . and for the last number of years .
1	this night listener is better than people are generally saying .  it has weaknesses ,  and it seems to be having a genre identity crisis ,  no doubt ,  but i think its creepy atmosphere and intriguing performances make up for this .  the whole thing feels like one of those fireside  " this happened to a friend of a friend of mine "  ghost stories .  one big complaint about the movie is the pacing :  but the slow and sometimes awkward pacing is deliberate .  everything that unfolds in this movie is kept well within the realm of possibility ,  and real life just sort of plods alongno ?  so there are no flashy endings or earth-shattering revelations ,  no  " showdown "  scenes .  thank heaven .  you have to get into the zone when watching this movie ,  forget your reservations and your expectations of what makes a  ( conventionally ) good movie .  williams isn't terrific ,  but he easily meets the needs of the story ,  plus his character is supposed to be somewhat generic  (  " no one "  )  as he is the everyman ,  the avatar by which we ourselves enter the story .  toni collette's performance should be nominated for an oscar  ( even if she maybe shouldn't win it )  .  give it a shot .  for quality and content alone ,  the night listener is surely in the top twenty percent of movies coming out these days .
1	somewhat funny and well-paced action thriller that has jamie foxx as a hapless ,  fast-talking hoodlum who is chosen by an overly demanding u . s .  treasury agent  ( david morse )  to be released on the streets of new york to find a picky computer thief/hacker  ( doug hutchinson )  ,  who stole forty-two million dollars from the treasury and left two guards shot dead .    " bait "  marks the sophomore feature for antoine fuqua  (  " the replacement killers "  )  and he handles the task fairly well even though it doesn't top his first movie .  what the two films have in common is the action sequences ,  which are flat-out excellent .   foxx is pretty good here although his character is annoying in the beginning ,  but throughout the film ,  i began to catch on .  hutchinson is marvelous as the mastermind who can be ruthless as john malkovich and patient as the late laurence olivier was in  " marathon man "  .  morse is okay as the agent who comes up with the ingenious plan to get whoever did it at all cost .
1	when it comes to movies i can be pretty picky ,  and i'll complain about anything and everything that is done wrong .  while every movie has its flaws ,  the night listener had an exceptionally low count .   if you read the last review  ( it was hard ,  since half of it was written in caps and it contained no actual information about the movie )  ,  you may have been led to believe that this movie was not too well done .  unfortunately ,  if you read more than 3 lines into that same review ,  you discovered the poster's reason for disdain :  he/she does not like the fact that the director is gay  ( or that the production team smokes crack .  .  . apparently )  .   so ,  despite the fact that i have never written a review before ,  i thought this movie deserved one based on its merits ,  not the sexual orientation of its director .  let's go over a quick checklist first :  1 .  great plot ?  absolutely .  i won't give a shred of it away ,  but the plot is highly compelling and definitely not what one would expect based on the commercials .  this is a thriller ,  not a horror ,  and it should be approached as such .  the story really will amaze you ,  even more so because it's true  ( and the plot did stay quite faithful to the actual events )  .   2 .  wonderful acting ?  oh yes .  robin williams long ago broke free from the chains of the comedy type-cast ,  and he has since flourished in serious roles for which many people would have wrote him off just a decade ago .  he once again achieves high form in his role in the night listener ,  playing a radio host who becomes increasingly troubled by and entangled in a case of .  .  . well ,  i'll let you see for yourself .   3 .  excellent direction ?  certainly .  now ,  unlike the other poster to which i referred ,  i actually know something about direction .  i've been sutdying the art of direction at school now for 3 years .  of course i really don't think that makes a lick of difference  ( the only thing that matters is if you like the direction )  ,  but i thought i should simply establish once again that i'm basing my opinions here on something both substantial and relevant .  .  . for example :  not the sexual orientation of the director  ( or the alleged drug habits of the production team ,  lol )  .   patrick stettner's direction was moody and dark ,  and he allowed the angles and lighting to help create those so-sought-after feelings of  " tension and release "  rather than the messy ,  fast-paced camera-work and quick cuts we're so often subjected to today .  some people can truly show you a story through their camera ,  while other's feel as if they have to make the story with the camera .  i really appreciate when someone these days has the courage to just use the camera as its supposed to be utilized ,  which is as an eyeball through which we all see .   4 .  lighting ,  cinematography ,  and editing ?  great all around .  i've already wrote so much ,  and i could go on about these last three things for another ten paragraphs ,  so i'll just wrap it up .   in short ,  go see this movie .  don't listen to people who have alterior motives for trashing it ,  especially if they're so stupid that they unknowingly reveal that motive 1/4 of the way through their post .  enjoy the show !  -ben
1	the legendary boris karloff ended his illustrious career by making four cheapie fright flick clunkers in mexico .  this is the token moody period gothic horror entry from the bunch .  karloff gives a typically spry and dignified performance as matthias morteval ,  an elderly eccentric patriarch who invites several of his petty ,  greedy and backbiting no-count relatives to his creepy rundown castle for the reading of a will .  pretty soon the hateful guests are getting bumped off by lethal life-sized toy people who populate the place .  onetime mexican sex symbol andres garcia of  " tintorera "  infamy portrays the dashing police officer hero and julissa looks absolutely ravishing as the sole likable female character .  the clunky ,  plodding  ( non ) direction ,  trite by-the-numbers script ,  ugly ,  washed-out cinematography ,  ridiculous murder set pieces  ( a gross fat slob gets blasted right in the face by a miniature cannon !  )  ,  overwrought string score ,  morbid gloom-doom atmosphere ,  largely lousy acting  ( karloff notably excepted )  ,  cheesy mild gore ,  poor dubbing and rousing fiery conclusion all lend this enjoyably awful lemon a certain endearingly cruddy and hence oddly amusing ratty charm .  a real campy hoot .
1	this tale based on two edgar allen poe pieces  (  " the fall of the house of usher "  ,   " dance of death "   ( poem )   )  is actually quite creepy from beginning to end .  it is similar to some of the old black-and-white movies about people that meet in an old decrepit house  ( for example ,   " the cat and the canary "  ,   " the old dark house "  ,   " night of terror "  and so on )  .  boris karloff plays a demented inventor of life-size dolls that terrorize the guests .  he dies early in the film  ( or does he  ?   )  and the residents of the house are subjected to a number of terrifying experiences .  i won't go into too much detail here ,  but it is definitely a must-see for fans of old dark house mysteries .   watch it with plenty of popcorn and soda in a darkened room .   dan basinger 8/10
1	aro tolbukhin burnt alive seven people in a mission in guatemala in the 70's .  also he declared that he had murdered another 16 people  ( he used to kill pregnant women ,  and then he set them on fire )  .   this movie is a documentary that portraits the personality of aro through several interviews with people that got to know him and through some scenes played by actors based on real facts .    " aro tolbukhin "  is a serious work ,  so analytical ,  it's not morbid at all .  such a horrifying testimony about how some childhood trauma can turn a man into a monster .   *my rate :  7/10
1	after seeing several movies of villaronga ,  i had a pretty clear opinion about him -- he concentrates too much on the personal aspect of the characters ,  forgetting about a rhythm of the movie .  that is why ,  though having good critics ,  his movies never caught the broad audience attention .  in aro he follows the same line ,  but really improved on the rhythm ,  especially in the end of the movie .  frankly speaking ,  i slept through the first part ,  cause though the first part gives necessary information ,  it is really slow .  nevertheless the second part is absolutely marvelous and makes the whole movie the best movie ever made by villaronga .   recommended .
1	there's so many things to fall for in aro tolbukhin .  en la mente del asesino  ( inside the killer's mind )  ,  that it's very hard to talk about it without giving any kind of warning .  let's just say that this movie is like an exercise in cinema but really ,  really great done .  it´s made with super 8 ,  black and white shots ,  35 milimeters ,  color ,  interviews ,  flashbacks .  aro tolbukhin it´s like a movie made a documental or viceversa ,  which most peculiar aspect relays on the doubt that leaves you wondering ,  did he really ever existed ?  the movie follows the later life of an hungarian sailor that arrived in guatemala ,  worked in a religious mission and then killed some people .  an act for which he got caught and death penalty sentenced .  the movie starts because some french documentalists got interested in this character so they interview him prior to his death .  nowadays ,  some more people got involved and make a deeper research of the character .  the one we are witness of -the movie .   for the main part in the history we are guided by a semi slow phase to go look inside aro´s mind ,  mainly in order to decode why he did what he has done .  nevertheless ,  the important thing is that the filmmakers never gives us a sided point of view ;  they left the judging for all of us and even as we may understand his actions ,  we clearly never justify them .  so ,  the first half is based upon recollecting information ;  later things turn into aro's childhood ,  giving the movie such an incredible new force  ( even tough never got weak or boring )  .   i don't mean -and don't want- to spoil anything ;  so the only thing left to say is that if by any chance you get this movie near you ,  believe me ,  the trip to see it is more than worthy .
1	this has got to be a unique twists of two genres of ever seen .  the giant monster movie genre with the living mummy movie genre .  this unique blend makes for a unique and compelling story .  the casts is outstanding ,  including tom bosley who as far as i know never has been in a horror movie before ,  ever .  the effects are impressive and the idea of a giant mummy filled with smaller mummies is a cool one .  my one complaint ,  i just wish we saw more of the giant mummy ,  but other then that i think they did a great job .  the dialog ,  the characters and the story was perfect .  the acting was wonderful .  this has got to be the best movie to come out of the sci-fi channel .  you heard me ,  the best movie to come out of the sci-fi channel .  i give the fallen ones 9 out of 10 .
1	without kirsten miller this project needn't have been completed .  however with the awe inspiring beauty and talent that is miss miller i would definitely recommend it .  it looked as if the other actors were only playing to her strong performance .  wagner's dismal attempt to honor this film was a bit disappointing ,  but his few scenes didn't detract from being entertained .  mostly my criticisms are with the writing and plot line ,  the group of talent assembled did a heroic job of salvaging what should have been a disaster .  the charismatic miller delivery and timing were impeccable and believable .  she plays that fine line between assertive and bossy but never offensive she is in fact the structural engineer she claims to be .  i wish i had seen this on the big screen but alas i was fortunate to rent it before it was lost .
1	sure ,  titanic was a good movie ,  the first time you see it ,  but you really should see it a second time and your opinion of the film will definetly change .  the first time you see the movie you see the underlying love-story and think :  ooh ,  how romantic .  the second time  ( and i am not the only one to think this )  it is just annoying and you just sit there watching the movie thinking ,  when is this d**n ship going to sink ?  ?  ?  and even this is not as impressive when you see it several times .  the acting in this film is not bad ,  but definetly not great either .  was i glad dicaprio did not win an oscar for that film ,  i mean who does he think he is ,  anthony hopkins or denzel washington ?  he does 1 half-good movie and won't do a film for less than $20 million .  and then everyone is suprised that there are hardly any films with him in it .  but enough about ,  in my eyes ,  the worst character of the film .  kate winslet's performance on the other hand was wonderful .  i also tink that the director is very talented to put a film of such a magnitude together .  there is one lesson to be learned about this movie :  there are too many love-stories as it is ,  filmmakers shouldn't try to add a crummy romance in to every single movie !  !  !  out of a possible 100% i give this film a mere 71% .
1	just two comments .  .  .  . seven years apart ?  hardly evidence of the film's relentless pulling-power !  as has been mentioned ,  the low-budget telemovie status of 13 gantry row is a mitigating factor in its limited appeal .  having said that however the thing is not without merit - either as entertainment or as a fright outing per se .   true ,  the plot at its most basic is a re-working of the amityville horror - only without much horror .  more a case of intrigue !  gibney might have made a more worthwhile impression if she had played halifax -investigating a couple of seemingly unconnected murders with the  " house "  as the main suspect .  the script is better than average and the production overall of a high standard .  it just fails to engage the viewer particularly at key moments .   having picked the dvd up for a mere $3 . 95 last week at my regular video store ,  i cannot begrudge the expenditure .  $10 . 95 would be an acceptable price for the film .  just don't expect fireworks !
1	when i saw this movie i was stunned by what a great movie it was .  this is the only movie i think i would ever give a 10 star rating .  i am sure this movie will always be in my top 5 .   the acting is superb .  leonardo dicaprio and kate winslett are at their best .  i don't think anyone could have a better job than kate .    if it is a rainy day and you can't decide what to rent ,  well ,  this is the one .  you will love all the acting ,  special effects ,  and much much more .   if you have not seen this movie go rent or buy it now !  !  !  you won't regret it .
1	why do people bitch about this movie and not about awful movies like the godfather .  titanic is the greatest movie of the 21st century . with great acting , directing , effects , music and generally everything .  this movie is always dumped by all because one day some one said they didn't like it any more so most of the world decided to agree .  there is nothing wrong with this movie .  all i can say is that this movie ,  not only being the most heavily oscar awarded movie of all time ,  the most money ever made ever and sadly one of the most underrated movies i've ever seen .  apart from that it is truly the best movie of all time .  the only movies that come close to being like all the star wars and the lord of the rings trilogy or anything by the masters hitchcock or spielberg or tim burton .  these are all good movies and directors but none match up to james cameron's masterpiece titanic .
